accommodates,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews
-0.596724087,-0.249151125,-0.439068321,0.29718053,68,1.315689203,-0.01658382,0.235176423
-0.596724087,-0.249151125,1.265139688,-0.54671089,65,-0.341333397,-0.01658382,0.166805545
2.395875779,2.129463521,1.265139688,1.984963371,395,0.21100747,-0.01658382,-0.51690323
1.39834249,2.129463521,1.265139688,-0.54671089,525,-0.065162964,-0.016615426,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,-0.065162964,-0.01658382,-0.448532352
-0.596724087,-1.438458448,-0.439068321,-0.54671089,75,-0.065162964,-0.01658382,-0.51690323
-0.097957442,0.940156198,-0.439068321,-0.54671089,120,-0.065162964,-0.016614974,-0.380161475
-0.097957442,-0.249151125,-0.439068321,0.29718053,91,0.487177903,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,112,-0.341333397,-0.01658382,1.089812392
-0.596724087,-0.249151125,-0.439068321,-0.54671089,70,0.21100747,-0.01658382,-0.51690323
-0.097957442,-0.249151125,-0.439068321,-0.54671089,125,-0.065162964,-0.01658382,-0.175048842
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-1.438458448,-0.439068321,-0.54671089,79,-0.341333397,-0.01658382,-0.414346914
-0.596724087,-0.249151125,-0.439068321,-0.54671089,150,-0.341333397,-0.01658382,-0.311790597
-0.596724087,-0.249151125,-0.439068321,-0.54671089,165,-0.065162964,-0.016615144,-0.482717791
-0.097957442,-0.249151125,-0.439068321,0.29718053,140,0.21100747,-0.01658382,-0.51690323
0.400809202,0.940156198,1.265139688,1.984963371,159,0.763348336,-0.01658382,-0.380161475
-0.596724087,-0.249151125,-0.439068321,-0.54671089,89,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,99,-0.341333397,-0.01658382,-0.140863404
-0.596724087,-1.438458448,-0.439068321,-0.54671089,150,3.525052669,-0.016614664,-0.51690323
-0.097957442,-1.438458448,-0.439068321,-0.54671089,75,0.763348336,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,66,-0.341333397,-0.01658382,-0.448532352
-0.097957442,-0.249151125,-0.439068321,0.29718053,110,0.21100747,-0.01658382,-0.51690323
-0.596724087,-1.438458448,-0.439068321,-0.54671089,100,-0.341333397,-0.01658382,-0.414346914
-0.596724087,-0.249151125,-0.439068321,-0.54671089,165,-0.065162964,-0.016615144,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,75,-0.065162964,-0.016614693,-0.380161475
-0.097957442,-1.438458448,-0.439068321,-0.54671089,102,0.21100747,-0.01658382,-0.24341972
-0.097957442,-1.438458448,-0.439068321,-0.54671089,84,-0.341333397,-0.01658382,-0.51690323
0.400809202,0.940156198,-0.439068321,0.29718053,110,-0.341333397,-0.01658382,-0.482717791
1.39834249,3.318770845,2.117243692,1.14107195,350,0.487177903,-0.01658382,-0.51690323
0.400809202,-0.249151125,-0.439068321,-0.54671089,1000,-0.065162964,-0.01658382,-0.51690323
-0.596724087,-1.438458448,-0.439068321,-0.54671089,85,-0.341333397,-0.016614974,-0.072492526
0.400809202,-0.249151125,-0.439068321,0.29718053,85,-0.341333397,-0.01658382,-0.482717791
0.400809202,-0.249151125,-0.439068321,-0.54671089,110,-0.341333397,-0.016615144,-0.004121649
0.400809202,-1.438458448,-0.439068321,-0.54671089,92,-0.341333397,-0.01658382,-0.175048842
-0.596724087,-0.249151125,-0.439068321,-0.54671089,75,-0.341333397,-0.016615397,-0.209234281
-0.596724087,-0.249151125,-0.439068321,-0.54671089,50,-0.341333397,-0.01658382,0.679587126
0.400809202,-0.249151125,-0.439068321,0.29718053,125,-0.341333397,-0.01658382,-0.482717791
-0.097957442,-0.249151125,-0.439068321,-0.54671089,300,-0.341333397,-0.016615454,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,45,-0.341333397,-0.01658382,-0.51690323
0.400809202,-0.249151125,-0.439068321,-0.54671089,110,-0.341333397,-0.01658382,-0.345976036
0.400809202,0.940156198,-0.439068321,0.29718053,158,-0.341333397,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,130,-0.341333397,-0.01658382,-0.414346914
0.899575846,0.940156198,1.265139688,1.984963371,150,0.487177903,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,120,-0.341333397,-0.016614834,-0.51690323
0.400809202,-0.249151125,-0.439068321,0.29718053,85,-0.065162964,-0.01658382,-0.380161475
0.400809202,-0.249151125,1.265139688,0.29718053,105,-0.065162964,-0.01658382,0.645401688
1.897109134,2.129463521,2.117243692,2.828854791,300,0.21100747,-0.01658382,-0.414346914
-0.596724087,-0.249151125,-0.439068321,-0.54671089,103,3.248882236,-0.01658382,0.3035473
1.897109134,2.129463521,2.117243692,1.14107195,235,0.21100747,-0.01658382,-0.004121649
-0.596724087,-1.438458448,-0.439068321,-0.54671089,85,0.487177903,-0.016605247,-0.277605159
-1.095490731,-0.249151125,-0.439068321,-0.54671089,50,-0.341333397,-0.01658382,-0.345976036
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,92,0.21100747,-0.016614946,2.354673625
-0.596724087,0.940156198,-0.439068321,0.29718053,85,-0.341333397,-0.01658382,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,30,-0.341333397,-0.01658382,-0.448532352
-0.596724087,-0.249151125,0.413035683,0.29718053,90,-0.065162964,-0.016615144,1.568408534
-1.095490731,-0.249151125,-0.439068321,-0.54671089,49,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-1.438458448,-0.439068321,-0.54671089,250,0.487177903,-0.01658382,-0.482717791
2.395875779,2.129463521,2.117243692,1.984963371,225,0.21100747,-0.016613001,-0.51690323
-0.097957442,-0.249151125,0.413035683,0.29718053,128,-0.341333397,-0.016605247,-0.24341972
-1.095490731,-0.249151125,-0.439068321,-0.54671089,49,-0.341333397,-0.01658382,-0.51690323
0.899575846,-0.249151125,-0.439068321,1.14107195,99,-0.065162964,-0.01658382,-0.175048842
-0.596724087,-0.249151125,-0.439068321,-0.54671089,84,-0.341333397,-0.01658382,0.645401688
-0.596724087,-0.249151125,-0.439068321,-0.54671089,86,-0.341333397,-0.01658382,-0.175048842
-0.596724087,-0.249151125,-0.439068321,-0.54671089,130,0.21100747,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,135,0.21100747,-0.016614664,0.03006379
-0.097957442,-0.249151125,-0.439068321,-0.54671089,95,-0.065162964,-0.01658382,0.03006379
-0.097957442,-0.249151125,-0.439068321,-0.54671089,119,-0.341333397,-0.01658382,0.200990984
-0.596724087,-0.249151125,0.413035683,-0.54671089,80,-0.341333397,-0.016615341,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,140,-0.341333397,-0.01658382,-0.24341972
-0.596724087,-0.249151125,-0.439068321,-0.54671089,84,-0.341333397,-0.016614721,-0.414346914
-1.095490731,-0.249151125,-0.439068321,-0.54671089,50,-0.341333397,-0.01658382,-0.51690323
0.400809202,0.940156198,2.969347696,0.29718053,230,0.487177903,-0.01658382,0.166805545
2.894642423,2.129463521,1.265139688,2.828854791,215,-0.341333397,-0.01658382,0.371918178
-0.596724087,-0.249151125,-0.439068321,-0.54671089,77,-0.341333397,-0.01658382,-0.345976036
-0.596724087,-0.249151125,-1.291172325,-0.54671089,60,-0.341333397,-0.016615341,3.209309594
-0.097957442,-0.249151125,-0.439068321,-0.54671089,65,0.21100747,-0.016605247,-0.51690323
2.395875779,2.129463521,1.265139688,2.828854791,150,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,64,-0.065162964,-0.01658382,-0.380161475
-0.596724087,-0.249151125,2.117243692,-0.54671089,125,1.315689203,-0.01661427,-0.482717791
-0.596724087,-0.249151125,0.413035683,-0.54671089,60,-0.341333397,-0.01658382,-0.482717791
5.887242288,4.508078168,2.969347696,6.204420472,330,-0.341333397,-0.01658382,-0.311790597
-0.097957442,-1.438458448,-0.439068321,0.29718053,65,-0.065162964,-0.01658382,-0.380161475
1.39834249,0.940156198,-0.439068321,1.984963371,112,-0.065162964,-0.016613001,-0.414346914
-0.097957442,-0.249151125,-0.439068321,0.29718053,75,-0.065162964,-0.016610463,-0.448532352
-0.596724087,-0.249151125,-0.439068321,0.29718053,90,-0.341333397,-0.016594956,1.465852218
1.39834249,2.129463521,-0.439068321,1.14107195,180,-0.341333397,-0.01658382,0.03006379
-0.596724087,-0.249151125,-0.439068321,-0.54671089,65,-0.341333397,-0.01658382,-0.414346914
-1.095490731,-0.249151125,1.265139688,-0.54671089,55,0.21100747,-0.016610463,0.235176423
-0.596724087,-0.249151125,-0.439068321,-0.54671089,75,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,75,-0.341333397,-0.01658382,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,68,-0.065162964,-0.016615144,0.474474494
-0.596724087,-0.249151125,-0.439068321,-0.54671089,65,-0.341333397,-0.016614693,-0.448532352
6.386008932,-0.249151125,-1.291172325,12.11166041,10,-0.341333397,-0.016615482,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,70,0.487177903,-0.016608772,-0.414346914
-0.596724087,-1.438458448,-0.439068321,-0.54671089,80,-0.341333397,-0.01658382,-0.380161475
0.400809202,-0.249151125,-0.439068321,0.29718053,70,-0.341333397,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,65,-0.065162964,-0.01658382,0.440289055
-0.097957442,-0.249151125,-0.439068321,0.29718053,76,0.21100747,-0.016615144,0.782143443
-0.596724087,-0.249151125,-0.439068321,-0.54671089,89,-0.065162964,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,45,-0.065162964,-0.01658382,-0.482717791
0.400809202,0.940156198,-0.439068321,0.29718053,135,-0.341333397,-0.016615397,-0.414346914
-1.095490731,-0.249151125,-0.439068321,-0.54671089,55,0.21100747,-0.01658382,-0.038307087
-0.596724087,-0.249151125,-0.439068321,-0.54671089,65,-0.341333397,-0.01658382,-0.51690323
0.899575846,-1.438458448,-0.439068321,-0.54671089,100,0.21100747,-0.01658382,-0.51690323
-0.596724087,-1.438458448,-0.439068321,-0.54671089,95,0.763348336,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,65,-0.341333397,-0.01658382,-0.277605159
-0.097957442,-0.249151125,-0.439068321,0.29718053,82,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,80,-0.341333397,-0.016614693,-0.380161475
-0.596724087,-0.249151125,-0.439068321,-0.54671089,84,-0.065162964,-0.016608772,-0.175048842
-0.097957442,-0.249151125,3.821451701,-0.54671089,71,-0.065162964,-0.01658382,1.465852218
2.395875779,0.940156198,-0.439068321,1.984963371,155,-0.065162964,-0.01658382,0.645401688
-0.596724087,-0.249151125,-0.439068321,-0.54671089,60,0.21100747,-0.016615144,1.602593973
-0.596724087,-0.249151125,2.117243692,-0.54671089,55,-0.341333397,-0.01658382,0.713772565
-1.095490731,-0.249151125,-0.439068321,-0.54671089,45,0.487177903,-0.01658382,-0.51690323
1.39834249,2.129463521,-0.439068321,1.14107195,215,-0.065162964,-0.016614693,0.884699759
-0.097957442,-0.249151125,-0.439068321,-0.54671089,89,-0.341333397,-0.01658382,-0.51690323
0.400809202,-0.249151125,-0.439068321,0.29718053,120,-0.065162964,-0.016564084,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,37,-0.065162964,-0.01658382,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,95,-0.341333397,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,45,0.487177903,-0.01658382,-0.448532352
0.400809202,-0.249151125,-0.439068321,-0.54671089,45,-0.065162964,-0.016605247,-0.414346914
-0.596724087,-0.249151125,-0.439068321,-0.54671089,70,-0.341333397,-0.016614636,0.713772565
-1.095490731,-0.249151125,-0.439068321,-0.54671089,65,-0.341333397,-0.01658382,-0.311790597
5.887242288,2.129463521,1.265139688,7.048311893,180,-0.341333397,-0.01658382,0.371918178
-0.596724087,-0.249151125,-0.439068321,-0.54671089,79,-0.341333397,-0.016613001,0.166805545
-1.095490731,-0.249151125,-2.143276329,-0.54671089,65,-0.341333397,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,45,-0.341333397,-0.016615341,-0.482717791
0.899575846,0.940156198,0.413035683,1.14107195,70,-0.065162964,-0.01658382,-0.414346914
-0.097957442,-0.249151125,-0.439068321,-0.54671089,100,-0.065162964,-0.01658382,-0.380161475
-0.596724087,-0.249151125,-0.439068321,-0.54671089,120,-0.341333397,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,45,-0.341333397,-0.016614693,1.500037657
-1.095490731,-0.249151125,-0.439068321,-0.54671089,95,-0.341333397,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,125,-0.065162964,-0.01658382,-0.51690323
0.899575846,2.129463521,0.413035683,1.14107195,110,-0.341333397,-0.016615144,1.568408534
-0.596724087,-0.249151125,-0.439068321,-0.54671089,65,0.21100747,-0.016587344,0.200990984
-1.095490731,-0.249151125,-0.439068321,-0.54671089,45,-0.341333397,-0.01658382,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,75,-0.065162964,-0.016615144,-0.51690323
-1.095490731,-0.249151125,-0.439068321,-0.54671089,50,0.763348336,-0.01658382,-0.51690323
1.39834249,2.129463521,0.413035683,1.14107195,260,0.763348336,-0.01658382,-0.106677965
1.39834249,0.940156198,0.413035683,0.29718053,1500,-0.341333397,-0.016615397,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,200,-0.065162964,-0.01658382,-0.51690323
2.395875779,2.129463521,1.265139688,1.984963371,250,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,30,-0.065162964,-0.01658382,-0.380161475
0.400809202,0.940156198,-0.439068321,0.29718053,150,-0.341333397,-0.016615341,-0.51690323
0.400809202,0.940156198,-0.439068321,0.29718053,95,-0.341333397,-0.01658382,-0.414346914
-0.596724087,-0.249151125,1.265139688,-0.54671089,200,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,60,-0.341333397,-0.01658382,-0.482717791
-0.596724087,-1.438458448,-0.439068321,-0.54671089,175,-0.065162964,-0.016615341,-0.51690323
0.400809202,-0.249151125,-0.439068321,0.29718053,90,-0.341333397,-0.01658382,1.260739585
-0.596724087,-0.249151125,0.413035683,-0.54671089,65,-0.065162964,-0.01658382,-0.482717791
-0.596724087,-0.249151125,0.413035683,-0.54671089,70,-0.341333397,-0.01658382,-0.140863404
-0.596724087,-0.249151125,0.413035683,-0.54671089,60,-0.065162964,-0.01658382,-0.24341972
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,-0.341333397,-0.01658382,-0.51690323
0.400809202,-0.249151125,1.265139688,1.14107195,99,-0.065162964,-0.016605247,0.098434668
-0.596724087,-0.249151125,0.413035683,-0.54671089,60,-0.341333397,-0.01658382,-0.106677965
4.390942355,-0.249151125,-0.439068321,5.360529052,99,-0.341333397,-0.016564084,-0.482717791
1.897109134,2.129463521,2.117243692,1.984963371,160,-0.065162964,-0.016614834,-0.482717791
-0.596724087,-0.249151125,0.413035683,-0.54671089,60,-0.341333397,-0.01658382,0.064249229
-0.596724087,-0.249151125,0.413035683,-0.54671089,55,-0.341333397,-0.01658382,-0.24341972
-0.596724087,-0.249151125,0.413035683,-0.54671089,65,0.21100747,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,75,-0.341333397,-0.01658382,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,35,-0.341333397,-0.01658382,0.3035473
-0.596724087,-0.249151125,-0.439068321,-0.54671089,47,-0.341333397,-0.01658382,-0.106677965
-0.596724087,-1.438458448,-0.439068321,-0.54671089,115,-0.341333397,-0.01658382,-0.51690323
2.395875779,4.508078168,3.821451701,1.984963371,150,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,0.29718053,97,-0.341333397,-0.01658382,0.098434668
1.39834249,0.940156198,-0.439068321,1.14107195,119,0.21100747,-0.01658382,-0.175048842
-0.596724087,-0.249151125,-0.439068321,-0.54671089,68,-0.065162964,-0.01658382,0.098434668
-0.596724087,-1.438458448,-0.439068321,-0.54671089,80,-0.341333397,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,95,-0.341333397,-0.01658382,-0.106677965
-0.097957442,-1.438458448,-0.439068321,-0.54671089,125,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,125,0.21100747,-0.016613001,-0.448532352
-1.095490731,-0.249151125,-0.439068321,-0.54671089,55,-0.341333397,-0.01658382,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,200,-0.341333397,-0.01658382,-0.51690323
1.39834249,-0.249151125,-0.439068321,1.14107195,160,-0.341333397,-0.01658382,0.782143443
1.39834249,-0.249151125,0.413035683,0.29718053,135,-0.341333397,-0.016610463,0.3035473
0.899575846,0.940156198,-0.439068321,0.29718053,145,0.21100747,-0.016615341,-0.380161475
-0.596724087,-0.249151125,-0.439068321,-0.54671089,59,1.315689203,-0.01658382,-0.345976036
-0.596724087,-0.249151125,-0.439068321,-0.54671089,130,-0.341333397,-0.01658382,-0.448532352
0.400809202,-0.249151125,-0.439068321,0.29718053,135,-0.065162964,-0.01658382,0.132620106
-0.596724087,-0.249151125,-0.439068321,-0.54671089,78,-0.341333397,-0.01658382,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,90,-0.065162964,-0.016615144,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,58,-0.065162964,-0.01658382,0.03006379
-1.095490731,-0.249151125,0.413035683,-0.54671089,76,-0.341333397,-0.01658382,-0.448532352
-1.095490731,-0.249151125,-0.439068321,-0.54671089,42,0.21100747,-0.01658382,0.440289055
1.897109134,0.940156198,2.969347696,0.29718053,333,0.487177903,-0.016615341,-0.51690323
-0.596724087,-0.249151125,0.413035683,-0.54671089,55,-0.341333397,-0.016605247,0.337732739
-1.095490731,-0.249151125,-0.439068321,-0.54671089,50,1.315689203,-0.01658382,-0.448532352
-0.596724087,-0.249151125,-1.291172325,-0.54671089,58,-0.341333397,-0.01658382,0.337732739
-0.596724087,-0.249151125,-0.439068321,-0.54671089,51,0.21100747,-0.01658382,0.679587126
-0.596724087,-0.249151125,-0.439068321,-0.54671089,68,-0.341333397,-0.01658382,-0.448532352
2.894642423,2.129463521,-0.439068321,1.984963371,199,-0.065162964,-0.01658382,-0.345976036
-0.097957442,-0.249151125,-0.439068321,-0.54671089,75,-0.065162964,-0.016613001,0.337732739
0.400809202,-0.249151125,-0.439068321,0.29718053,76,-0.341333397,-0.01658382,0.371918178
0.400809202,-0.249151125,-0.439068321,0.29718053,71,-0.341333397,-0.01658382,1.055626953
-0.097957442,-0.249151125,-0.439068321,0.29718053,90,0.21100747,-0.016613001,-0.277605159
-1.095490731,-0.249151125,-0.439068321,-0.54671089,60,-0.065162964,-0.01658382,-0.51690323
-0.596724087,-0.249151125,0.413035683,-0.54671089,75,-0.065162964,-0.016613001,0.132620106
-1.095490731,-0.249151125,0.413035683,-0.54671089,76,0.21100747,-0.01658382,-0.482717791
-1.095490731,-0.249151125,-0.439068321,-0.54671089,49,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,59,-0.341333397,-0.01658382,0.132620106
-1.095490731,-0.249151125,1.265139688,-0.54671089,50,-0.341333397,-0.01658382,0.3035473
-0.596724087,-0.249151125,-0.439068321,-0.54671089,53,-0.341333397,-0.01658382,-0.24341972
-0.596724087,-0.249151125,1.265139688,-0.54671089,70,-0.065162964,-0.016613001,1.158183269
-1.095490731,-0.249151125,-0.439068321,-0.54671089,41,-0.341333397,-0.01658382,-0.106677965
-0.596724087,-0.249151125,-0.439068321,-0.54671089,65,0.21100747,-0.016614946,-0.175048842
-1.095490731,-0.249151125,-0.439068321,-0.54671089,45,0.21100747,-0.016605388,0.3035473
-0.596724087,-0.249151125,-0.439068321,-0.54671089,56,-0.341333397,-0.01658382,0.542845371
-0.596724087,-0.249151125,-0.439068321,0.29718053,65,-0.341333397,-0.016605247,1.534223095
-0.596724087,-0.249151125,1.265139688,-0.54671089,65,-0.341333397,-0.01658382,1.431666779
-0.596724087,-0.249151125,-0.439068321,-0.54671089,28,0.21100747,-0.01658382,-0.482717791
0.400809202,0.940156198,-0.439068321,0.29718053,1000,-0.065162964,-0.016615369,-0.51690323
1.39834249,2.129463521,-0.439068321,1.14107195,129,-0.065162964,-0.01658382,-0.277605159
-1.095490731,-0.249151125,-0.439068321,-0.54671089,49,-0.341333397,-0.01658382,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,-0.341333397,-0.01658382,-0.51690323
1.39834249,0.940156198,0.413035683,0.29718053,76,0.763348336,-0.016610463,0.542845371
-1.095490731,-0.249151125,0.413035683,-0.54671089,50,-0.341333397,-0.016615454,-0.51690323
1.39834249,0.940156198,1.265139688,0.29718053,175,-0.341333397,-0.016614693,0.03006379
-0.097957442,-0.249151125,1.265139688,0.29718053,80,0.763348336,-0.016605247,-0.482717791
1.39834249,0.940156198,0.413035683,1.984963371,117,-0.341333397,-0.01658382,-0.482717791
-1.095490731,-0.249151125,-0.439068321,-0.54671089,40,0.21100747,-0.01658382,-0.51690323
0.400809202,0.940156198,1.265139688,0.29718053,52,-0.065162964,-0.01658382,0.440289055
-0.596724087,-0.249151125,-0.439068321,-0.54671089,75,-0.341333397,-0.01658382,-0.482717791
-0.097957442,-0.249151125,-0.439068321,-0.54671089,100,0.763348336,-0.016605247,-0.414346914
-0.097957442,-0.249151125,-0.439068321,0.29718053,59,-0.341333397,-0.016605247,-0.175048842
1.39834249,2.129463521,-0.439068321,1.984963371,209,-0.341333397,-0.016615115,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,69,-0.341333397,-0.016614693,-0.51690323
-0.596724087,-0.249151125,1.265139688,-0.54671089,60,-0.341333397,-0.01658382,1.12399783
-0.596724087,-0.249151125,1.265139688,-0.54671089,54,-0.065162964,-0.01658382,1.192368708
-1.095490731,-0.249151125,-0.439068321,-0.54671089,20,-0.065162964,-0.016615144,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,50,-0.341333397,-0.01658382,1.465852218
2.395875779,2.129463521,-0.439068321,2.828854791,214,-0.341333397,-0.016609533,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,69,-0.341333397,-0.01658382,0.269361861
-0.596724087,-0.249151125,-0.439068321,-0.54671089,399,-0.065162964,-0.016615482,-0.51690323
-0.596724087,-0.249151125,0.413035683,-0.54671089,70,-0.341333397,-0.01658382,0.235176423
-0.596724087,-0.249151125,1.265139688,-0.54671089,60,-0.341333397,-0.01658382,0.713772565
-0.596724087,-0.249151125,1.265139688,-0.54671089,50,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,1.265139688,-0.54671089,54,-0.341333397,-0.01658382,1.568408534
0.400809202,-0.249151125,-0.439068321,-0.54671089,85,-0.065162964,-0.016615341,-0.482717791
-0.596724087,-1.438458448,-0.439068321,-0.54671089,65,0.763348336,-0.01658382,-0.277605159
0.400809202,-0.249151125,-0.439068321,1.14107195,75,-0.341333397,-0.01658382,-0.038307087
-1.095490731,-0.249151125,-0.439068321,-0.54671089,45,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,55,-0.065162964,-0.01658382,1.773521167
1.897109134,2.129463521,2.969347696,1.14107195,215,0.21100747,-0.01658382,-0.51690323
1.39834249,0.940156198,-0.439068321,1.14107195,80,0.21100747,-0.016613001,3.756276614
-1.095490731,-0.249151125,-0.439068321,-0.54671089,50,3.248882236,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,89,-0.341333397,-0.016614693,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,105,-0.341333397,-0.01658382,-0.277605159
0.400809202,-0.249151125,-0.439068321,0.29718053,105,-0.341333397,-0.01658382,0.542845371
-1.095490731,-0.249151125,1.265139688,-0.54671089,20,-0.341333397,-0.016615144,-0.072492526
-0.596724087,-0.249151125,-0.439068321,-0.54671089,79,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,0.29718053,59,-0.341333397,-0.01658382,-0.51690323
1.39834249,2.129463521,1.265139688,1.984963371,190,-0.065162964,-0.01658382,-0.448532352
0.400809202,-0.249151125,-0.439068321,-0.54671089,98,-0.065162964,-0.01658382,-0.482717791
-0.596724087,-0.249151125,-0.439068321,-0.54671089,145,0.763348336,-0.01658382,2.764898891
-0.596724087,-0.249151125,0.413035683,-0.54671089,53,-0.065162964,-0.016615341,0.679587126
1.39834249,2.129463521,2.117243692,1.14107195,275,0.487177903,-0.016614946,-0.345976036
-0.596724087,-0.249151125,-0.439068321,-0.54671089,120,-0.341333397,-0.016612155,-0.209234281
-0.596724087,-0.249151125,-0.439068321,-0.54671089,90,-0.341333397,-0.01658382,-0.51690323
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,-0.341333397,-0.01658382,-0.175048842
-1.095490731,-0.249151125,-0.439068321,-0.54671089,90,-0.341333397,-0.016615482,0.235176423
0.400809202,-0.249151125,-0.439068321,0.29718053,100,-0.341333397,-0.01658382,-0.448532352
-0.596724087,-0.249151125,-0.439068321,-0.54671089,100,-0.341333397,-0.01658382,3.619534859
0.400809202,-0.249151125,-0.439068321,1.14107195,110,-0.065162964,-0.016615144,-0.277605159
-0.596724087,-0.249151125,-0.439068321,-0.54671089,125,-0.065162964,-0.016615144,0.235176423
1.39834249,0.940156198,-0.439068321,0.29718053,180,0.21100747,-0.01658382,-0.51690323
-1.095490731,-1.438458448,-0.439068321,-0.54671089,83,-0.341333397,-0.01658382,-0.482717791
-0.097957442,-0.249151125,-0.439068321,0.29718053,137,0.21100747,-0.01658382,-0.448532352
-1.095490731,-0.249151125,-0.439068321,-0.54671089,100,-0.065162964,-0.016613847,0.200990984
0.400809202,-0.249151125,-0.439068321,0.29718053,135,-0.341333397,-0.01658382,0.269361861
2.395875779,2.129463521,2.117243692,2.828854791,398,0.21100747,-0.01658382,-0.482717791
0.400809202,-0.249151125,-0.439068321,0.29718053,150,0.21100747,-0.01658382,-0.106677965
-0.596724087,-1.438458448,-0.439068321,-0.54671089,100,0.21100747,-0.01658382,-0.448532352
0.400809202,0.940156198,-0.439068321,0.29718053,100,1.315689203,-0.01658382,-0.51690323
1.39834249,2.129463521,2.117243692,1.14107195,325,-0.065162964,-0.01658382,0.200990984
-0.596724087,-0.249151125,0.413035683,-0.54671089,90,-0.341333397,-0.01658382,-0.51690323
1.39834249,2.129463521,0.413035683,2.828854791,270,-0.065162964,-0.01658382,-0.072492526
1.39834249,0.940156198,0.413035683,0.29718053,70,-0.341333397,-0.01658382,-0.277605159
1.39834249,2.129463521,2.117243692,1.14107195,350,0.21100747,-0.01658382,-0.51690323
1.897109134,2.129463521,0.413035683,2.828854791,195,-0.065162964,-0.016614749,-0.482717791
